generation_id,plant_id,generation_date,generated_energy_kwh,expected_energy_kwh,availability_rate,measurement_status,source_updated_at,extracted_at,batch_id
GEN-PLANT-005-2026-08-20,PLANT-005,2026-08-20,20556.08,19840,0.9792,FINAL,2026-08-21T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-006-2026-08-20,PLANT-006,2026-08-20,5627.73,5544,0.9678,FINAL,2026-08-21T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-007-2026-08-20,PLANT-007,2026-08-20,6760.65,8272,0.9176,FINAL,2026-08-21T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-008-2026-08-20,PLANT-008,2026-08-20,2034.71,2200,0.9271,FINAL,2026-08-21T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-001-2026-08-21,PLANT-001,2026-08-21,5887.5,6380,0.9769,FINAL,2026-08-22T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-002-2026-08-21,PLANT-002,2026-08-21,7727.01,9240,0.9404,FINAL,2026-08-22T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-003-2026-08-21,PLANT-003,2026-08-21,4271.6,4312,0.9662,FINAL,2026-08-22T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-004-2026-08-21,PLANT-004,2026-08-21,10355.09,10850,0.9755,FINAL,2026-08-22T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-005-2026-08-21,PLANT-005,2026-08-21,19052.93,19840,0.9396,FINAL,2026-08-22T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-006-2026-08-21,PLANT-006,2026-08-21,4664.8,5544,0.9239,FINAL,2026-08-22T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-007-2026-08-21,PLANT-007,2026-08-21,7534.94,8272,0.9886,FINAL,2026-08-22T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-008-2026-08-21,PLANT-008,2026-08-21,1902.76,2200,0.9213,FINAL,2026-08-22T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-001-2026-08-22,PLANT-001,2026-08-22,6427.69,6380,0.981,FINAL,2026-08-23T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-002-2026-08-22,PLANT-002,2026-08-22,9400.97,9240,0.9945,FINAL,2026-08-23T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-003-2026-08-22,PLANT-003,2026-08-22,3693.98,4312,0.9324,FINAL,2026-08-23T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-004-2026-08-22,PLANT-004,2026-08-22,9781.24,10850,0.9802,FINAL,2026-08-23T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-005-2026-08-22,PLANT-005,2026-08-22,18701.86,19840,0.9555,FINAL,2026-08-23T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-006-2026-08-22,PLANT-006,2026-08-22,4957.36,5544,0.9608,FINAL,2026-08-23T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-007-2026-08-22,PLANT-007,2026-08-22,7729.17,8272,0.9482,FINAL,2026-08-23T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-008-2026-08-22,PLANT-008,2026-08-22,1854,2200,0.9531,FINAL,2026-08-23T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-001-2026-08-23,PLANT-001,2026-08-23,5868.04,6380,0.9761,FINAL,2026-08-24T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-002-2026-08-23,PLANT-002,2026-08-23,8813.41,9240,0.9696,FINAL,2026-08-24T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-003-2026-08-23,PLANT-003,2026-08-23,4135.42,4312,0.9187,FINAL,2026-08-24T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-004-2026-08-23,PLANT-004,2026-08-23,11038.68,10850,0.9786,FINAL,2026-08-24T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-005-2026-08-23,PLANT-005,2026-08-23,17645.36,19840,0.915,FINAL,2026-08-24T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-006-2026-08-23,PLANT-006,2026-08-23,4801.07,5544,0.9372,FINAL,2026-08-24T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-007-2026-08-23,PLANT-007,2026-08-23,7151.63,8272,0.9392,FINAL,2026-08-24T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-008-2026-08-23,PLANT-008,2026-08-23,2208.82,2200,0.9483,FINAL,2026-08-24T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-001-2026-08-24,PLANT-001,2026-08-24,6341.13,6380,0.9845,FINAL,2026-08-25T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-002-2026-08-24,PLANT-002,2026-08-24,9103.17,9240,0.9348,FINAL,2026-08-25T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-003-2026-08-24,PLANT-003,2026-08-24,3804.76,4312,0.9811,FINAL,2026-08-25T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-004-2026-08-24,PLANT-004,2026-08-24,10623.7,10850,0.9735,FINAL,2026-08-25T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-005-2026-08-24,PLANT-005,2026-08-24,20268.28,19840,0.9696,FINAL,2026-08-25T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-006-2026-08-24,PLANT-006,2026-08-24,4760.91,5544,0.9549,FINAL,2026-08-25T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-007-2026-08-24,PLANT-007,2026-08-24,7934.17,8272,0.9842,FINAL,2026-08-25T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-008-2026-08-24,PLANT-008,2026-08-24,1900.84,2200,0.9538,FINAL,2026-08-25T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-001-2026-08-25,PLANT-001,2026-08-25,6641.5,6380,0.9903,FINAL,2026-08-26T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-002-2026-08-25,PLANT-002,2026-08-25,8967.4,9240,0.9424,FINAL,2026-08-26T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-003-2026-08-25,PLANT-003,2026-08-25,4119.14,4312,0.9653,FINAL,2026-08-26T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-004-2026-08-25,PLANT-004,2026-08-25,9477.22,10850,0.9631,FINAL,2026-08-26T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-005-2026-08-25,PLANT-005,2026-08-25,17638.53,19840,0.9401,FINAL,2026-08-26T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-006-2026-08-25,PLANT-006,2026-08-25,5635.72,5544,0.9947,FINAL,2026-08-26T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-007-2026-08-25,PLANT-007,2026-08-25,8167.3,8272,0.9896,FINAL,2026-08-26T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-008-2026-08-25,PLANT-008,2026-08-25,2076.93,2200,0.9525,FINAL,2026-08-26T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-001-2026-08-26,PLANT-001,2026-08-26,5212.38,6380,0.9113,FINAL,2026-08-27T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-002-2026-08-26,PLANT-002,2026-08-26,8574.35,9240,0.9405,FINAL,2026-08-27T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-003-2026-08-26,PLANT-003,2026-08-26,3882.54,4312,0.9743,FINAL,2026-08-27T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-004-2026-08-26,PLANT-004,2026-08-26,10366.64,10850,0.9484,FINAL,2026-08-27T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-005-2026-08-26,PLANT-005,2026-08-26,18546.27,19840,0.9946,FINAL,2026-08-27T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-006-2026-08-26,PLANT-006,2026-08-26,5006.99,5544,0.9769,FINAL,2026-08-27T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-007-2026-08-26,PLANT-007,2026-08-26,7016.06,8272,0.9414,FINAL,2026-08-27T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-008-2026-08-26,PLANT-008,2026-08-26,1783.85,2200,0.9192,FINAL,2026-08-27T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-001-2026-08-27,PLANT-001,2026-08-27,5524.23,6380,0.9318,FINAL,2026-08-28T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-002-2026-08-27,PLANT-002,2026-08-27,8022.37,9240,0.9578,FINAL,2026-08-28T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-003-2026-08-27,PLANT-003,2026-08-27,3523.93,4312,0.9253,FINAL,2026-08-28T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-004-2026-08-27,PLANT-004,2026-08-27,10110.04,10850,0.963,FINAL,2026-08-28T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-005-2026-08-27,PLANT-005,2026-08-27,18303.22,19840,0.9891,FINAL,2026-08-28T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-006-2026-08-27,PLANT-006,2026-08-27,5307.57,5544,0.911,FINAL,2026-08-28T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-007-2026-08-27,PLANT-007,2026-08-27,6926.21,8272,0.9221,FINAL,2026-08-28T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-008-2026-08-27,PLANT-008,2026-08-27,2232.66,2200,0.9731,FINAL,2026-08-28T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-001-2026-08-28,PLANT-001,2026-08-28,5755.68,6380,0.9737,FINAL,2026-08-29T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-002-2026-08-28,PLANT-002,2026-08-28,8918.64,9240,0.9446,FINAL,2026-08-29T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-003-2026-08-28,PLANT-003,2026-08-28,4343.87,4312,0.9547,FINAL,2026-08-29T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-004-2026-08-28,PLANT-004,2026-08-28,10010.59,10850,0.9162,FINAL,2026-08-29T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-005-2026-08-28,PLANT-005,2026-08-28,19645.18,19840,0.9483,FINAL,2026-08-29T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-006-2026-08-28,PLANT-006,2026-08-28,5337.85,5544,0.9522,FINAL,2026-08-29T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-007-2026-08-28,PLANT-007,2026-08-28,7796.28,8272,0.9605,FINAL,2026-08-29T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-008-2026-08-28,PLANT-008,2026-08-28,2025.44,2200,0.9282,FINAL,2026-08-29T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-001-2026-08-29,PLANT-001,2026-08-29,5803.48,6380,0.9532,FINAL,2026-08-30T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-002-2026-08-29,PLANT-002,2026-08-29,8448.74,9240,0.9592,FINAL,2026-08-30T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-003-2026-08-29,PLANT-003,2026-08-29,3808.79,4312,0.9582,FINAL,2026-08-30T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-004-2026-08-29,PLANT-004,2026-08-29,8949.15,10850,0.9357,FINAL,2026-08-30T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-005-2026-08-29,PLANT-005,2026-08-29,18872.47,19840,0.9279,FINAL,2026-08-30T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-006-2026-08-29,PLANT-006,2026-08-29,5013.52,5544,0.9365,FINAL,2026-08-30T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-007-2026-08-29,PLANT-007,2026-08-29,8281.76,8272,0.9626,FINAL,2026-08-30T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-008-2026-08-29,PLANT-008,2026-08-29,2011.37,2200,0.9467,FINAL,2026-08-30T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-001-2026-08-30,PLANT-001,2026-08-30,5535.02,6380,0.953,FINAL,2026-08-31T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-002-2026-08-30,PLANT-002,2026-08-30,8806.25,9240,0.9234,FINAL,2026-08-31T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-003-2026-08-30,PLANT-003,2026-08-30,3868.28,4312,0.9228,FINAL,2026-08-31T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-004-2026-08-30,PLANT-004,2026-08-30,9972.46,10850,0.9438,FINAL,2026-08-31T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-005-2026-08-30,PLANT-005,2026-08-30,17424.23,19840,0.934,FINAL,2026-08-31T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-006-2026-08-30,PLANT-006,2026-08-30,5756.63,5544,0.9932,FINAL,2026-08-31T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-007-2026-08-30,PLANT-007,2026-08-30,7572.96,8272,0.979,FINAL,2026-08-31T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-008-2026-08-30,PLANT-008,2026-08-30,2018.72,2200,0.9813,FINAL,2026-08-31T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-001-2026-08-31,PLANT-001,2026-08-31,5930.34,6380,0.9427,FINAL,2026-09-01T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-002-2026-08-31,PLANT-002,2026-08-31,8264.97,9240,0.9341,FINAL,2026-09-01T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-003-2026-08-31,PLANT-003,2026-08-31,3949.66,4312,0.912,FINAL,2026-09-01T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-004-2026-08-31,PLANT-004,2026-08-31,10171.29,10850,0.9727,FINAL,2026-09-01T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-005-2026-08-31,PLANT-005,2026-08-31,20073.88,19840,0.9842,FINAL,2026-09-01T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-006-2026-08-31,PLANT-006,2026-08-31,5494.98,5544,0.9657,FINAL,2026-09-01T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-007-2026-08-31,PLANT-007,2026-08-31,7565.75,8272,0.9862,FINAL,2026-09-01T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-008-2026-08-31,PLANT-008,2026-08-31,2091.08,2200,0.9199,FINAL,2026-09-01T06:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-002-2026-07-20,PLANT-002,2026-07-20,8421.75,9240,0.976,FINAL,2026-08-31T23:30:00Z,2026-09-01T10:00:00Z,batch-20260901-001
GEN-PLANT-001-2026-07-15,PLANT-001,2026-07-15,5614.12,6380,0.913,CORRECTED,2026-08-30T21:00:00Z,2026-09-01T10:00:00Z,batch-20260901-001
